n,t,fa,seed,latency_ms,jitter_pct,bw_kbps,setup_ms,sharing_ms,verification_ms,threshold_ms,bytesIn_setup,bytesOut_setup,msgsIn_setup,msgsOut_setup,bytesIn_sharing,bytesOut_sharing,msgsIn_sharing,msgsOut_sharing,bytesIn_verification,bytesOut_verification,msgsIn_verification,msgsOut_verification,bytesIn_threshold,bytesOut_threshold,msgsIn_threshold,msgsOut_threshold
20,11,1,0,40,2.0,0.0,831,857,514,393,3213,169,676,460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,11,1,0,40,2.0,0.0,230,325,227,424,2366,456,487,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,11,1,0,40,2.0,0.0,224,097,160,005,2153,169,432,784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,11,1,0,120,10.0,0.0,1201,243,747,529,4014,854,1013,995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,11,1,0,120,10.0,0.0,416,411,390,095,3450,096,845,910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,11,1,0,120,10.0,0.0,457,051,413,939,3367,755,757,269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,41,1,0,40,2.0,0.0,3189,254,2731,314,55481,467,4742,622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,41,1,0,40,2.0,0.0,697,667,1284,534,57487,502,3524,680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,41,1,0,40,2.0,0.0,841,213,1396,521,61315,835,3236,854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,41,1,0,120,10.0,0.0,3875,105,2516,209,56739,112,4155,690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,41,1,0,120,10.0,0.0,891,254,1369,935,63494,835,4121,908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,41,1,0,120,10.0,0.0,1288,631,1265,958,60944,483,4225,344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,6,1,0,120,10.0,0.0,540,017,629,553,2034,891,1000,820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,6,1,0,120,10.0,0.0,409,348,378,289,1975,111,741,803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,6,1,0,120,10.0,0.0,330,415,328,799,1907,567,704,704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,6,1,0,120,10.0,0.0,752,120,550,828,2031,141,947,069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,6,1,0,120,10.0,0.0,363,789,354,791,1943,711,742,451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,6,1,0,120,10.0,0.0,383,213,349,788,1888,741,720,335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,6,1,0,120,10.0,0.0,587,652,569,132,2008,610,902,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,6,1,0,120,10.0,0.0,351,512,399,815,1959,484,745,763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,6,1,0,120,10.0,0.0,557,230,552,570,2176,778,929,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,6,1,0,120,10.0,0.0,353,590,376,295,2104,625,766,716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,6,1,0,120,10.0,0.0,544,052,553,262,2136,669,953,312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,6,1,0,120,10.0,0.0,346,051,367,787,2022,770,732,845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,6,1,0,120,10.0,0.0,592,960,592,013,2255,135,895,799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,6,1,0,120,10.0,0.0,396,079,381,402,2062,947,766,892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,6,1,0,120,10.0,0.0,586,706,580,609,2155,847,977,913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,6,1,0,120,10.0,0.0,372,803,373,857,1945,270,746,526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,6,1,0,120,10.0,0.0,579,659,524,589,2236,283,969,388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,6,1,0,120,10.0,0.0,382,281,374,096,2000,998,795,608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,6,1,0,120,10.0,555,475,546,833,2163,455,871,316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,6,1,0,120,10.0,350,933,393,501,2088,080,767,002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
